time,open,high,low,close,T3
1737996000,596.33,596.74,596.24,596.705,600.0233185771522
1737996300,596.68,597.79,596.56,597.3,599.7085901005771
1737996600,597.2425,597.5,596.35,596.44,599.402132832794
1737996900,596.46,597.38,596.35,596.81,599.1047824503512
1737997200,596.85,597.81,596.2,597.515,598.8181456510383
1737997500,597.48,597.58,596.6,596.8,598.542634366027
1737997800,596.77,597.5,596.72,597.11,598.278985261049
1737998100,597.17,597.5,596.78,596.85,598.0274574322416
1737998400,596.83,597.02,596.39,596.9,597.7883087108362
1737998700,596.835,598.04,596.69,597.65,597.5626296297733
1737999000,597.6418,598.02,597.42,597.98,597.3515888042057
1737999300,597.9,598.21,597.615,597.77,597.155713896183
1737999600,597.8099,597.85,597.33,597.71,596.975203273284
1737999900,597.71,597.71,596.8438,596.8725,596.809040332384
1738000200,596.87,596.87,596.29,596.42,596.6557698042752
1738000500,596.42,596.54,596.15,596.2,596.5139103956353
1738000800,596.19,596.63,596.13,596.385,596.3824783379
1738001100,596.38,596.78,596.28,596.37,596.2606353124211
1738001400,596.37,596.63,596.22,596.4,596.1477179755734
1738001700,596.41,596.66,596.09,596.34,596.0430923228678
1738002000,596.37,596.62,596.15,596.23,595.9460922614517
1738002300,596.245,596.548,596.03,596.125,595.8560415556667
1738002600,596.11,597.13,596.07,596.8,595.7732144163278
1738002900,596.81,597.43,596.45,596.531,595.6974394792092
1738003200,596.55,597.42,596.55,597.21,595.6293590363698
1738003500,597.19,597.26,596.67,596.76,595.5688319076171
1738003800,596.77,597.19,596.65,596.995,595.5159540608429
1738004100,596.99,597.03,596.37,596.58,595.4701988162851
1738004400,596.61,597.37,596.6,597.15,595.4317729036438
1738004700,597.13,597.19,596.75,596.84,595.4003528283811
1738005000,596.84,597.33,596.77,597.01,595.3757988701896
1738005300,597.05,597.92,596.96,597.85,595.3589211265953
1738005600,597.865,598.035,597.61,597.97,595.350342533804
1738005900,597.955,599.12,597.9405,599.01,595.3516399808254
1738006200,598.985,598.99,598.22,598.59,595.3632849140881
1738006500,598.6,598.74,597.88,598.425,595.3852016069081
1738006800,598.425,598.5401,597.56,597.64,595.4161372274357
1738007100,597.64,597.67,596.66,596.75,595.4538426719541
1738007400,596.76,596.96,596.27,596.82,595.4965315697377
1738007700,596.83,597.37,596.59,596.94,595.5428651388852
1738008000,596.94,597.45,596.842,597.2,595.5920407326844
1738008300,597.19,597.3599,596.33,597.23,595.6433962174633
1738008600,597.25,597.6099,596.83,596.96,595.6960232929405
1738008900,596.93,597.6,596.74,597.41,595.7497236785907
1738009200,597.41,598.03,597.28,597.84,595.8048136048701
1738009500,597.85,598.13,597.36,597.44,595.8609776621147
1738009800,597.46,597.78,597.15,597.37,595.917830627498
1738010100,597.37,597.99,597.33,597.77,595.9755141981232
1738010400,597.78,598.33,597.57,598.33,596.0347574422667
1738010700,598.28,598.57,597.67,598.1199,596.0957755989302
1738011000,598.1,598.34,597.4,597.98,596.1584733989757
1738011300,597.99,599.57,597.9,599.41,596.2244313099013
1738074600,600.62,600.78,599.3862,599.59,596.294931510376
1738074900,599.62,599.69,598.79,599.11,596.3701911947078
1738075200,599.15,599.33,598.26,598.39,596.4493203727702
1738075500,598.41,598.83,597.25,597.84,596.5308167207968
1738075800,597.83,598.72,597.54,598.72,596.6144889830521
1738076100,598.73,598.99,598.44,598.9351,596.7003283888935
1738076400,598.9,600.5,598.842,600.47,596.7900672759092
1738076700,600.46,600.67,599.86,599.96,596.884217413216
1738077000,600.01,600.91,599.94,600.83,596.9840305731445
1738077300,600.82,601.07,600.64,601.02,597.0904529112008
1738077600,601.03,602.01,600.87,601.995,597.2051246733054
1738077900,602,602.79,601.93,602.46,597.3295406658826
1738078200,602.49,602.53,601.8,601.94,597.4638402604314
1738078500,601.95,602.56,601.73,602.4,597.608317720677
1738078800,602.405,602.55,602.1,602.42,597.7628305577496
1738079100,602.36,602.68,601.78,602.6267,597.9271261254785
1738079400,602.63,602.72,602.41,602.42,598.100360845885
1738079700,602.42,603.09,602.41,603.06,598.2822857876254
1738080000,603.06,603.47,602.56,603.05,598.4723063187562
1738080300,603.055,603.28,603.01,603.255,598.6698336319164
1738080600,603.25,603.57,602.8599,602.98,598.873704840546
1738080900,603.02,603.24,602.62,602.67,599.082301692627
1738081200,602.66,602.7827,601.97,602.02,599.2932817067694
1738081500,602.04,602.105,601.03,601.42,599.5038696706897
1738081800,601.34,601.73,601.31,601.67,599.7120646073495
1738082100,601.66,601.89,601.05,601.87,599.9164391738068
1738082400,601.88,601.96,600.95,601.58,600.1154402567149
1738082700,601.635,602.15,601.5,602.12,600.3084718481196
1738083000,602.13,602.17,601.07,602.08,600.4949742882477
1738083300,602.0175,602.59,601.945,602.57,600.6750795165372
1738083600,602.565,602.78,602.4,602.76,600.8490789561329
1738083900,602.77,603.55,602.72,603.47,601.0180154933801
1738084200,603.48,603.69,603.37,603.54,601.182699625374
1738084500,603.55,603.9,603.505,603.73,601.3438962862929
1738084800,603.73,603.92,603.54,603.81,601.5021864258324
1738085100,603.82,603.8501,603.58,603.7201,601.6577935198361
1738085400,603.73,603.88,603.65,603.82,601.8108987944029
1738085700,603.81,603.87,603.5,603.665,601.9613389689998
1738086000,603.67,603.72,603.3,603.55,602.1087454486469
1738086300,603.56,603.655,603.29,603.53,602.2527217507973
1738086600,603.53,603.8,603.46,603.78,602.3931915584831
1738086900,603.81,604.08,603.71,603.8308,602.5300828933346
1738087200,603.85,604.29,603.7532,604.25,602.6637803615522
1738087500,604.2499,604.53,604.21,604.3,602.7945576066768
1738087800,604.3,604.55,604.25,604.5398,602.9228314582178
1738088100,604.53,604.79,604.53,604.775,603.0491134120616
1738088400,604.77,604.77,604.24,604.4201,603.1732576856716
1738088700,604.43,604.47,604.02,604.1799,603.2947672258401
1738089000,604.18,604.44,604.15,604.4068,603.4134626862524
1738089300,604.395,604.46,603.9,603.97,603.5286039615448
1738089600,604.01,604.01,603.56,603.8745,603.6394642305809
1738089900,603.87,604.01,603.62,603.98,603.7455931303443
1738090200,604,604.19,603.89,603.97,603.8466240905195
1738090500,603.93,604,603.67,603.800225,603.9420733261704
1738090800,603.79,603.9,603.4701,603.4701,604.0311907115938
1738091100,603.4803,603.6399,603.34,603.38,604.1133416556263
1738091400,603.41,603.47,603.23,603.42,604.1881595648251
1738091700,603.42,603.905,603.364,603.8,604.2559103120016
1738092000,603.79,604.06,603.77,603.95,604.317058222683
1738092300,603.96,604.145,603.77,604.04,604.3721399759265
1738092600,604.06,604.45,604.06,604.39,604.4220565531027
1738092900,604.39,604.64,604.38,604.55,604.4677363656488
1738093200,604.55,604.905,604.55,604.79,604.5102078830505
1738093500,604.8,605.11,604.8,605.0402,604.5505661027851
1738093800,605.04,605.17,604.89,605.1573,604.5897701509166
1738094100,605.15,605.26,605.05,605.14,604.628491211728
1738094400,605.14,605.1475,604.73,604.87,604.6668600527742
1738094700,604.875,604.945,604.68,604.849,604.7048999017597
1738095000,604.84,605.045,604.765,604.95,604.7427013593506
1738095300,604.95,605.32,604.86,605.26,604.7806586239012
1738095600,605.255,605.37,605.2,605.28,604.819032844885
1738095900,605.26,605.265,604.99,605.09,604.8577227098854
1738096200,605.07,605.217,604.925,605.07,604.8965625371711
1738096500,605.075,605.09,604.75,604.85,604.9350988244391
1738096800,604.8559,605.22,604.85,605.21,604.9733781615828
1738097100,605.22,605.23,604.56,604.71,605.010777614049
1738097400,604.72,605.11,604.36,605.04,605.04719501006
1738097700,605.04,605.06,604.38,604.49,605.0818542481579
1738161000,603.71,603.99,603.07,603.25,605.112651491193
1738161300,603.26,603.45,602.9,603.34,605.1381540241205
1738161600,603.32,603.51,602.4451,602.69,605.1565757356966
1738161900,602.67,603.22,602.51,602.795,605.1668331810743
1738162200,602.8,603.48,602.67,603.3007,605.1688959431112
1738162500,603.31,603.5813,602.98,603.27,605.1628853024858
1738162800,603.31,603.8,603.19,603.56,605.1494328894232
1738163100,603.57,604.13,603.5453,604,605.1297308031335
1738163400,603.98,604.03,602.82,603.35,605.1040456839282
1738163700,603.36,603.58,602.9799,603.36,605.0727485234456
1738164000,603.32,603.8386,603.08,603.49,605.0364322883133
1738164300,603.47,603.53,602.75,602.98,604.9950699036531
1738164600,603.01,603.29,602.8099,603.17,604.9490242230409
1738164900,603.15,603.33,603.04,603.185,604.8987360562614
1738165200,603.17,603.5,602.5011,602.76,604.844163776701
1738165500,602.76,602.96,602.48,602.96,604.7856679626402
1738165800,602.95,603.27,602.905,603.17,604.7239208880978
1738166100,603.17,603.17,602.6641,602.78,604.6590876065798
1738166400,602.82,603.176,602.74,603.0399,604.5917407729394
1738166700,603.045,603.045,602.28,602.6001,604.521898604778
1738167000,602.62,602.76,602.38,602.6701,604.4497837492222
1738167300,602.66,602.73,602.21,602.51,604.3754907270591
1738167600,602.52,602.72,602.2748,602.7,604.2994438922956
1738167900,602.7,602.76,602.44,602.46,604.2217854790292
1738168200,602.44,602.732429,602.32,602.715,604.143045869248
1738168500,602.7,602.96,602.08,602.1114,604.062992518152
1738168800,602.14,602.5801,601.93,602.55,603.982092651448
1738169100,602.58,602.84,602.38,602.8,603.9011025219315
1738169400,602.85,602.97,602.55,602.87,603.8207599218676
1738169700,602.87,602.87,602.0399,602.29,603.7409797188911
1738170000,602.2947,603.04,602.21,603.0218,603.662653828278
1738170300,603.0244,603.23,602.76,602.9,603.5863506339947
1738170600,602.925,603.08,602.7,602.86,603.5124784659974
1738170900,602.87,603.23,602.82,603.17,603.441738887002
1738171200,603.175,603.41,603.145,603.2799,603.3747916961088
1738171500,603.26,603.46,602.9395,603.055,603.3118383600408
1738171800,603.06,603.32,603.05,603.08,603.2530298868846
1738172100,603.08,603.15,602.88,602.88,603.1981979374054
1738172400,602.88,603.03,602.7301,602.81,603.1470916767462
1738172700,602.8,602.8,602.3905,602.52,603.0991329158023
1738173000,602.52,602.53,602.28,602.31,603.0536047832616
1738173300,602.33,602.395,601.95,602.08,603.0096765562921
1738173600,602.1,602.35,599.66,600.05,602.9642598110363
1738173900,600.07,601.7,599.81,601.65,602.9170554198136
1738174200,601.69,601.97,600.895,601.6,602.8678718266228
1738174500,601.6162,601.85,601.37,601.49,602.8165324925512
1738174800,601.51,601.7096,601.19,601.7,602.7632682619897
1738175100,601.67,602.36,601.66,602.31,602.7091008958437
1738175400,602.33,602.63,602.04,602.135,602.6546703935674
1738175700,602.145,602.335,601.35,601.49,602.5997414286894
1738176000,601.48,601.82,601.391,601.55,602.5442820394483
1738176300,601.55,602.22,601.43,602.1344,602.4890535031186
1738176600,602.13,602.15,601.64,601.87,602.434364638329
1738176900,601.86,601.87,601.47,601.49,602.3800340663543
1738177200,601.49,601.49,599.92,600.26,602.3244800629882
1738177500,600.25,600.94,599.95,600.49,602.2668799894714
1738177800,600.5,600.53,599.6,600.0399,602.2061789645982
1738178100,600.05,600.3,599.22,599.7343,602.1413514617825
1738178400,599.78,600.13,599.5653,599.82,602.0718995152733
1738178700,599.82,599.9099,599.4,599.4,601.9971250376761
1738179000,599.39,601.22,599.25,600.6199,601.9181969767224
1738179300,600.62,601.66,599.45,601.58,601.8373540001962
1738179600,601.56,603.14,601.36,602.56,601.757614605533
1738179900,602.56,603.24,601.75,602.43,601.6811612491078
1738180200,602.45,603.28,601.91,602.9141,601.610236395225
1738180500,602.87,603,601.717,602.32,601.5457560063396
1738180800,602.29,602.63,601.14,601.3072,601.4870963708004
1738181100,601.2299,602.0599,601.0001,601.81,601.4343250341462
1738181400,601.83,602.58,601.14,601.7699,601.387363483796
1738181700,601.7874,601.93,600.55,601.51,601.3457516341609
1738182000,601.53,603.13,601.53,603.03,601.3109131923579
1738182300,603.01,603.6801,602.96,603.35,601.2841927466084
1738182600,603.36,603.66,602.9901,603.16,601.2662137223961
1738182900,603.17,603.1995,601.71,601.81,601.2556193747168
1738183200,601.8,602.42,601.63,601.98,601.2514328620432
1738183500,602.01,602.13,601.4,601.9,601.2526771392882
1738183800,601.9,602.28,600.74,601.84,601.2584174359072
1738184100,601.89,602.4,601.4201,601.8,601.2677932043589
1738247400,603.98,604.3,603.6913,603.72,601.2824021532665
1738247700,603.72,604.6,603.3711,604.51,601.3042788566418
1738248000,604.54,604.7,603.95,604.43,601.3346720646368
1738248300,604.44,605.79,604.32,605.7201,601.3758652900065
1738248600,605.71,605.98,605.1,605.51,601.4290311603281
1738248900,605.505,605.92,604.58,604.94,601.4940245890662
1738249200,604.94,604.96,603.09,603.8699,601.5690880558222
1738249500,603.85,603.96,603.28,603.675,601.6523435624608
1738249800,603.66,604.1597,603.4701,603.7,601.7421265476714
1738250100,603.7,603.8,603.26,603.4201,601.8365958184859
1738250400,603.5,603.98,603.25,603.94,601.9347894490325
1738250700,603.93,603.94,602.41,602.63,602.0342015163947
1738251000,602.64,602.95,602.06,602.92,602.1331661832087
1738251300,602.93,603.81,602.93,603.72,602.2313128108913
1738251600,603.73,603.88,603.2,603.25,602.3277124027331
1738251900,603.25,603.64,603.07,603.37,602.4217559359477
1738252200,603.3729,603.401432,602.175,602.25,602.5115834783355
1738252500,602.265,602.2899,601.43,601.4999,602.5948893742361
1738252800,601.445,601.82,600.85,601.62,602.6701522749877
1738253100,601.62,601.87,601.36,601.36,602.7360249598119
1738253400,601.36,601.74,600.715,600.77,602.7909317099484
1738253700,600.8,601.55,600.8,601.5197,602.8348033965876
1738254000,601.53,602.43,601.49,602.42,602.8689042092878
1738254300,602.38,602.96,602.265,602.96,602.8950455170061
1738254600,602.94,603.14,602.47,602.61,602.9143325876103
1738254900,602.58,603.12,602.28,603.1097,602.928351416168
1738255200,603.12,603.19,602.89,603.12,602.9384221335513
1738255500,603.13,603.28,603.03,603.25,602.9457816493364
1738255800,603.26,604.08,603.2599,603.93,602.9522460457888
1738256100,603.945,604.34,603.74,604.0401,602.9593320678687
1738256400,604.04,604.04,603.565,603.8,602.9678668552228
1738256700,603.84,603.97,603.38,603.715,602.9783240799106
1738257000,603.69,603.8064,602.95,602.98,602.9901061173609
1738257300,603.0387,603.1552,602.48,602.74,603.0024219866837
1738257600,602.715,603.1,602.65,602.69,603.0145846237601
1738257900,602.73,602.85,602.08,602.37,603.0256737229893
1738258200,602.39,602.62,602.16,602.59,603.0352734414432
1738258500,602.5501,602.78,602.41,602.7,603.0432266222078
1738258800,602.735,603.2,602.42,602.5577,603.0492699086985
1738259100,602.56,603.005,602.48,602.905,603.0536639083343
1738259400,602.9,603.236,602.9,603.18,603.0569722802256
1738259700,603.19,603.36,603.0501,603.3303,603.05982323626
1738260000,603.34,603.495,603.19,603.475,603.0628721928124
1738260300,603.47,603.96,603.32,603.83,603.0670349961297
1738260600,603.83,603.87,603.545,603.76,603.0728836760873
1738260900,603.77,603.94,603.76,603.84,603.0808976720659
1738261200,603.85,604.29,603.74,604.225,603.0918439310767
1738261500,604.25,604.31,603.7,604,603.105942668718
1738261800,603.985,604.57,603.94,604.52,603.1238994032642
1738262100,604.53,605,604.45,604.905,603.1466008659518
1738262400,604.9,605.07,604.69,604.7,603.1743263512426
1738262700,604.71,605.05,604.71,604.93,603.2074139900742
1738263000,604.94,605.02,604.76,604.89,603.2459041365587
1738263300,604.8552,605.07,604.65,604.95,603.2897275035607
1738263600,604.9403,604.95,604.55,604.62,603.3382536266095
1738263900,604.63,604.955,604.62,604.8657,603.3911393204371
1738264200,604.86,605.22,604.86,605.13,603.448284760505
1738264500,605.115,605.1898,604.91,604.99,603.5092798363876
1738264800,604.99,605.18,604.85,605,603.5736685451757
1738265100,604.99,605.03,604.81,604.9567,603.6409027898226
1738265400,604.95,604.99,604.59,604.63,603.710030236789
1738265700,604.64,604.89,604.6,604.86,603.7804917146282
1738266000,604.86,604.92,604.73,604.8798,603.8517810888652
1738266300,604.88,605.19,604.81,605.15,603.9237481594055
1738266600,605.16,605.3101,605.06,605.31,603.9963800677224
1738266900,605.31,605.71,605.23,605.6801,604.0700226978493
1738267200,605.67,606.2,605.6,606.0999,604.1453436152938
1738267500,606.09,606.135,605.64,605.99,604.2225905073888
1738267800,606,606.14,605.95,606.0805,604.301929642776
1738268100,606.08,606.36,606.01,606.3522,604.3836798995476
1738268400,606.34,606.6,606.29,606.54,604.4681628487951
1738268700,606.53,606.58,606.23,606.31,604.5551828155981
1738269000,606.29,606.32,605.9402,606.28,604.6443988289957
1738269300,606.295,606.3,603.62,603.69,604.7322505815728
1738269600,603.61,603.86,601.9,602.2445,604.8142269927166
1738269900,602.2,604.09,601.82,603.89,604.8889756765352
1738270200,603.88,604.96,603.35,604.9,604.9567958952985
1738270500,604.93,605.6,604.61,604.98,605.0181017774162
1738333800,607.5,607.88,607.18,607.39,605.0762259291232
1738334100,607.42,607.83,607.06,607.6607,605.134023514388
1738334400,607.67,607.98,607.51,607.775,605.1937297221716
1738334700,607.76,607.995,607.5,607.58,605.2566789065268
1738335000,607.58,608.1,607.3599,607.9701,605.3242014797652
1738335300,607.95,608.16,607.69,608.11,605.3972834345823
1738335600,608.12,608.8,608.04,608.7,605.4771688220553
1738335900,608.7,608.8104,608.25,608.66,605.5644927474013
1738336200,608.66,608.99,608.47,608.7901,605.6596144564878
1738336500,608.8,608.9,608.685,608.78,605.7624975443969
1738336800,608.7775,609.02,608.31,608.9,605.8729580373415
1738337100,608.88,609.005,608.775,608.9599,605.9906239897482
1738337400,608.96,609.54,608.95,609.51,606.11557955425
1738337700,609.51,609.54,609.1996,609.46,606.2475133099256
1738338000,609.47,609.49,609,609.02,606.3853406890898
1738338300,609.0099,609.51,608.85,609.4694,606.5284956395949
1738338600,609.4605,609.5499,609.08,609.29,606.6760463873666
1738338900,609.26,609.63,609.24,609.45,606.8272157463248
1738339200,609.46,609.8001,609.46,609.62,606.9813701671837
1738339500,609.625,609.84,609.555,609.82,607.1380329387516
1738339800,609.83,609.96,609.78,609.8,607.2965865801425
1738340100,609.81,609.84,609.47,609.63,607.4561373223451
1738340400,609.64,609.65,609.31,609.4601,607.6156030378565
1738340700,609.48,609.5,609.06,609.09,607.7735415443749
1738341000,609.09,609.39,608.9796,609.14,607.9287860156969
1738341300,609.12,609.28,608.81,608.9425,608.0801068700835
1738341600,608.945,609.0697,608.66,608.9119,608.2264635288439
1738341900,608.89,608.97,608.7243,608.95,608.3670715089111
1738342200,608.96,608.99,608.53,608.93,608.5012933835751
1738342500,608.94,608.95,608.7301,608.89,608.628599919502
1738342800,608.89,609.04,608.68,608.6901,608.748368429558
1738343100,608.69,608.8,608.01,608.8,608.8603050440242
1738343400,608.83,608.98,608.26,608.88,608.9643425519957
1738343700,608.9,609.01,608.46,608.75,609.0603387047108
1738344000,608.74,609.39,608.69,609.3601,609.1490066342626
1738344300,609.365,609.55,609.26,609.55,609.2311840012981
1738344600,609.545,609.73,609.33,609.3401,609.3073021166538
1738344900,609.35,609.52,609.3,609.3405,609.3777369961767
1738345200,609.32,609.44,609.17,609.245,609.4427028362888
1738345500,609.245,609.34,609.07,609.25,609.5024143339738
1738345800,609.24,609.51,609.17,609.37,609.5572267145385
1738346100,609.35,609.35,608.93,609.09,609.6071110088542
1738346400,609.1,609.26,608.92,609.195,609.652222503501
1738346700,609.2101,609.345,609.095,609.1,609.6926134843425
1738347000,609.11,609.24,609.05,609.065,609.7283351974379
1738347300,609.0695,609.1896,607.6201,607.8,609.7579449792474
1738347600,607.71,608.33,607.26,607.68,609.780306915774
1738347900,607.66,607.67,606.69,606.8483,609.7936857994277
1738348200,606.82,607.03,605.18,605.2263,609.7949836011107
1738348500,605.19,606,604.81,605.82,609.7828572665844
1738348800,605.79,606.65,605.38,605.97,609.7567955243276
1738349100,605.97,606.49,605.69,606.124,609.7169469515457
1738349400,606.18,606.32,604.91,605.57,609.6631075753253
1738349700,605.56,605.89,605.1301,605.385,609.5952758579847
1738350000,605.39,605.9,604.6714,605.01,609.5133866739011
1738350300,605.02,605.09,603.3,603.8,609.4163271721904
1738350600,603.82,605.22,603.77,604.84,609.3049745166845
1738350900,604.83,605.3,603.91,604.19,609.1796459099755
1738351200,604.23,604.59,603.66,604.51,609.041423429624
1738351500,604.47,604.6899,604.0796,604.53,608.8915893559174
1738351800,604.52,605.13,604.47,605.05,608.7321672393068
1738352100,605.07,605.11,603.6101,603.67,608.5633898391388
1738352400,603.69,604.03,602.67,602.8382,608.3848096781958
1738352700,602.75,603.0599,601.94,602.98,608.1966723507576
1738353000,602.9908,603.75,602.63,603.51,608.0002241157831
1738353300,603.5083,604.04,603.38,603.63,607.7969472898731
1738353600,603.6,603.6,601.64,601.68,607.58595553749
1738353900,601.7,602.31,601.5,601.59,607.3668679621805
1738354200,601.59,602.32,601.45,601.79,607.1400569615221
1738354500,601.81,602.47,601.72,602.25,606.9067802322884
1738354800,602.23,602.26,601.46,602.1394,606.6682469162247
1738355100,602.14,602.42,601.37,601.6689,606.425168798025
1738355400,601.67,602.22,601.4,601.915,606.1787428063435
1738355700,601.9,602.16,601.07,601.32,605.929484320312
1738356000,601.3099,601.87,601.05,601.23,605.6780003051485
1738356300,601.22,602.76,601.22,602.46,605.4265621033092
1738356600,602.46,603.27,601.57,601.99,605.1765752297915
1738356900,601.995,602.41,601.7,601.8,604.929097856017
1738593000,592.67,594.12,591.905,593.5,604.6750294850904
1738593300,593.46,594.37,592.95,594.29,604.4088892126915
1738593600,594.24,594.26,593.29,593.39,604.1260191241126
1738593900,593.38,593.59,592.42,592.73,603.8228058488949
1738594200,592.69,593.08,591.6,592.01,603.4964610745769
1738594500,592.01,592.97,591.66,592.0361,603.145819611444
1738594800,591.97,592.24,591.17,591.47,602.7702752524165
1738595100,591.47,592.34,591.28,592.04,602.3710675894135
1738595400,592.01,592.035,590.99,591.07,601.948951127591
1738595700,591.0726,591.2499,590.55,590.552,601.5048704331302
1738596000,590.55,595.57,590.49,595.12,601.0461038470708
1738596300,595.15,596.6,594.36,596.38,600.5805268383224
1738596600,596.36,597.07,595.7,596.785,600.1152429048052
1738596900,596.78,597.5,595.91,596.75,599.6560664228332
1738597200,596.59,598.65,596.17,598.13,599.2094150365792
1738597500,598.18,598.22,592.44,597.465,598.7795069190074
1738597800,597.51,598.25,597.3,597.53,598.3696704243703
1738598100,597.5,598.3699,597.24,597.88,597.9828096625961
1738598400,597.86,598.7,596.8,597.61,597.6206619736881
1738598700,597.65,597.95,595.76,597.69,597.2844440692234
1738599000,597.89,598.5,597.72,598.19,596.9754363804086
1738599300,598.17,598.78,597.89,598.68,596.6948980111724
1738599600,598.71,599.25,598.44,598.67,596.4434052696092
1738599900,598.66,598.83,597.555,597.87,596.220015049289
1738600200,597.87,598.56,597.26,598.48,596.0243479772894
1738600500,598.49,598.74,598.2104,598.72,595.8559818089757
1738600800,598.76,598.9,597.89,598.76,595.7142015067066
1738601100,598.77,599,597.9882,598.09,595.5971975105072
1738601400,598.09,599.01,598.029,598.59,595.503776388834
1738601700,598.56,598.56,596.91,597.3399,595.4310850820766
1738602000,597.32,597.71,596.81,597.19,595.3764040473816
1738602300,597.22,597.53,596.71,597.45,595.3376606195734
1738602600,597.49,597.64,596.69,597.24,595.3127321302109
1738602900,597.21,597.45,596.9251,597.4,595.2999451417259
1738603200,597.46,598.51,597.3901,598.4963,595.2991322862085
1738603500,598.48,598.7,597.37,597.4,595.3085861598861
1738603800,597.39,597.61,596.81,596.92,595.3262164154048
1738604100,596.885,597.13,596.4,596.74,595.3500499539732
1738604400,596.74,596.84,596.38,596.51,595.3781818030143
1738604700,596.53,597.14,596.41,596.84,595.4094805920804
1738605000,596.825,598.08,596.8,597.87,595.4442740034606
1738605300,597.87,597.92,595.97,597.38,595.4821290151071
1738605600,597.3435,597.625,596.08,597.47,595.5227501765276
1738605900,597.46,597.8,596.4501,596.72,595.5649268380548
1738606200,596.67,597.91,596.43,597.56,595.6087187895364
1738606500,597.61,597.99,597.19,597.3908,595.6539127494389
1738606800,597.36,597.81,597.24,597.569,595.7005145735238
1738607100,597.57,598.26,597.4243,597.795,595.7487510424512
1738607400,597.87,598.44,597.7,598.38,595.7994443596494
1738607700,598.35,598.59,597.8,598.2,595.8529118462698
1738608000,598.18,598.33,597.4201,597.835,595.9088528472766
1738608300,597.86,598.67,597.86,598.45,595.9676963951679
1738608600,598.49,598.92,598.47,598.77,596.0300491474222
1738608900,598.73,599,598.69,598.835,596.0963222741743
1738609200,598.81,599.17,598.61,598.8235,596.1666712779002
1738609500,598.8,599.16,598.5,599.06,596.2413515083999
1738609800,599.06,599.72,599.06,599.639,596.3210989541462
1738610100,599.64,600,599.59,599.88,596.4065772588806
1738610400,599.9,599.97,599.6,599.88,596.4980792792871
1738610700,599.86,599.92,599.45,599.48,596.5951169312334
1738611000,599.485,599.86,599.38,599.6995,596.6973715860759
1738611300,599.65,599.67,599.245,599.47,596.8041076421246
1738611600,599.48,600,599.3102,599.91,596.9151016977444
1738611900,599.9,600.29,599.86,600.14,597.0302616877161
1738612200,600.15,600.23,599.9,599.91,597.149031944703
1738612500,599.91,600.03,599.415,599.68,597.2705155470467
1738612800,599.7,600.0258,599.4,599.92,597.3941478605966
1738613100,599.9,599.915,599.26,599.35,597.5186399693835
1738613400,599.36,599.45,598.9301,599.01,597.6424653281188
1738613700,598.99,599.46,598.81,599.46,597.7649160571891
1738614000,599.415,599.62,599.15,599.37,597.8852629096764
1738614300,599.375,599.3862,598.4,598.55,598.0018909877804
1738614600,598.56,598.785,598.114,598.67,598.1137025440103
1738614900,598.64,599.05,598.38,598.59,598.219777557521
1738615200,598.6,598.87,598.1,598.27,598.3190653975503
1738615500,598.28,598.57,597.94,598.49,598.4111054822592
1738615800,598.47,598.83,598.2,598.26,598.4953528949582
1738616100,598.24,598.24,597.39,597.65,598.5707569726205
1738679400,597.8,598.1799,597.28,597.98,598.6370628482414
1738679700,597.99,598.55,597.87,598.285,598.6946009473654
1738680000,598.2801,598.5201,597.825,598.22,598.7436937127036
1738680300,598.215,598.44,597.95,598.2392,598.784760278776
1738680600,598.26,598.98,598.065,598.97,598.8191563314158
1738680900,598.95,599.2,598.7,598.995,598.8480593892614
1738681200,598.9943,599.9,598.96,599.8,598.8734383822266
1738681500,599.78,600.66,599.5922,600.5101,598.897699979469
1738681800,600.51,600.93,600.34,600.45,598.9225867177765
1738682100,600.51,601.14,600.41,601.0998,598.9501605458117
1738682400,601.09,601.12,600.43,600.69,598.9813823447148
1738682700,600.685,600.9101,600.4656,600.52,599.0166463377036
1738683000,600.55,600.95,600.11,600.73,599.0563676112683
1738683300,600.7,601.16,600.4,601.02,599.1010597503664
1738683600,601.02,601.26,600.918,600.9888,599.1509022961982
1738683900,600.98,601.01,600.46,600.845,599.2056758762287
1738684200,600.85,600.93,600.38,600.87,599.2650655442849
1738684500,600.82,600.9,600.1504,600.33,599.3279994562245
1738684800,600.375,601.2092,600.375,601.16,599.3945236926224
1738685100,601.15,601.43,601.0301,601.3,599.4646838914027
1738685400,601.31,601.3959,601.172,601.32,599.5383743300677
1738685700,601.32,601.5,601.285,601.37,599.6154102684845
1738686000,601.355,601.59,601.194,601.41,599.6955359878052
1738686300,601.41,602.01,601.375,601.98,599.7790899773054
1738686600,601.96,602.09,601.59,601.705,599.8658191631903
1738686900,601.73,601.9899,601.67,601.98,599.9556957298787
1738687200,601.99,602.06,601.36,601.55,600.0480012129856
1738687500,601.52,601.59,601.0299,601.09,600.1414737754444
1738687800,601.0403,601.3656,600.79,601.31,600.2352978995723
1738688100,601.3,601.4125,600.91,601.37,600.3288194826514
1738688400,601.38,601.629,601.2602,601.535,600.4216499221257
1738688700,601.535,601.61,601.295,601.3,600.5131241063941
1738689000,601.3197,601.64,601.2407,601.5096,600.6029263456694
1738689300,601.5,601.6,600.29,600.555,600.6895970595801
1738689600,600.59,600.79,600.0701,600.59,600.7720554273192
1738689900,600.56,600.6,599.67,599.76,600.84848415856
